date,c7_tv0.8_vw60_own75_btc_ma100_2bps,c7_tv0.8_vw60_own75_btc_ma100_20bps,c7_tv1.0_vw60_own75_btc_ma100_2bps,c7_tv1.0_vw60_own75_btc_ma100_20bps,c7_tv1.2_vw60_own75_btc_ma100_2bps,c7_tv1.2_vw60_own75_btc_ma100_20bps,c7_tv1.5_vw60_own75_btc_ma100_2bps,c7_tv1.5_vw60_own75_btc_ma100_20bps,c7_tv2.0_vw60_own75_btc_ma100_2bps,c7_tv2.0_vw60_own75_btc_ma100_20bps,c14_tv0.8_vw60_own75_btc_ma100_2bps,c14_tv0.8_vw60_own75_btc_ma100_20bps,c14_tv1.0_vw60_own75_btc_ma100_2bps,c14_tv1.0_vw60_own75_btc_ma100_20bps,c14_tv1.2_vw60_own75_btc_ma100_2bps,c14_tv1.2_vw60_own75_btc_ma100_20bps,c14_tv1.5_vw60_own75_btc_ma100_2bps,c14_tv1.5_vw60_own75_btc_ma100_20bps,c14_tv2.0_vw60_own75_btc_ma100_2bps,c14_tv2.0_vw60_own75_btc_ma100_20bps,c21_tv0.8_vw60_own75_btc_ma100_2bps,c21_tv0.8_vw60_own75_btc_ma100_20bps,c21_tv1.0_vw60_own75_btc_ma100_2bps,c21_tv1.0_vw60_own75_btc_ma100_20bps,c21_tv1.2_vw60_own75_btc_ma100_2bps,c21_tv1.2_vw60_own75_btc_ma100_20bps,c21_tv1.5_vw60_own75_btc_ma100_2bps,c21_tv1.5_vw60_own75_btc_ma100_20bps,c21_tv2.0_vw60_own75_btc_ma100_2bps,c21_tv2.0_vw60_own75_btc_ma100_20bps
2024-07-30,0.0069204207452291866,0.006418654238886878,0.006818323865537236,0.006314373932217137,0.006818323865537236,0.006314373932217137,0.006818323865537236,0.006314373932217137,0.006818323865537236,0.006314373932217137,0.008158192900007617,0.008033320473921237,0.008107141866411118,0.007981154383081097,0.008107141866411118,0.007981154383081097,0.008107141866411118,0.007981154383081097,0.008107141866411118,0.007981154383081097,0.005438795266671744,0.0053555469826141585,0.0054047612442740785,0.005320769588720731,0.0054047612442740785,0.005320769588720731,0.0054047612442740785,0.005320769588720731,0.0054047612442740785,0.005320769588720731
2024-07-31,-0.03074206464096182,-0.031235198022011468,-0.030952277230796615,-0.03144541061184626,-0.030952277230796615,-0.03144541061184626,-0.030952277230796615,-0.03144541061184626,-0.030952277230796615,-0.03144541061184626,-0.019605195593401015,-0.019728478938663425,-0.01971030188831841,-0.019833585233580826,-0.01971030188831841,-0.019833585233580826,-0.01971030188831841,-0.019833585233580826,-0.01971030188831841,-0.019833585233580826,-0.013070130395600676,-0.013152319292442285,-0.013140201258878942,-0.01322239015572055,-0.013140201258878942,-0.01322239015572055,-0.013140201258878942,-0.01322239015572055,-0.013140201258878942,-0.01322239015572055
2024-08-01,-0.026841295041148548,-0.026841295041148548,-0.026971556680405944,-0.026971556680405944,-0.026971556680405944,-0.026971556680405944,-0.026971556680405944,-0.026971556680405944,-0.026971556680405944,-0.026971556680405944,-0.027742532013385675,-0.027865441818822296,-0.027807662833014373,-0.027930572638450994,-0.027807662833014373,-0.027930572638450994,-0.027807662833014373,-0.027930572638450994,-0.027807662833014373,-0.027930572638450994,-0.01849502134225712,-0.018576961212548197,-0.01853844188867625,-0.01862038175896733,-0.01853844188867625,-0.01862038175896733,-0.01853844188867625,-0.01862038175896733,-0.01853844188867625,-0.01862038175896733
2024-08-02,-0.08143593724061468,-0.08191001386796729,-0.08193090074895952,-0.08240497737631214,-0.08193090074895952,-0.08240497737631214,-0.08193090074895952,-0.08240497737631214,-0.08193090074895952,-0.08240497737631214,-0.06848124280353396,-0.06859976196037212,-0.06872872455770639,-0.06884724371454455,-0.06872872455770639,-0.06884724371454455,-0.06872872455770639,-0.06884724371454455,-0.06872872455770639,-0.06884724371454455,-0.04565416186902264,-0.04573317464024808,-0.04581914970513759,-0.04589816247636303,-0.04581914970513759,-0.04589816247636303,-0.04581914970513759,-0.04589816247636303,-0.04581914970513759,-0.04589816247636303
2024-08-03,-0.03970798245011369,-0.04045599497739922,-0.039994831416224286,-0.04074553298595513,-0.039994831416224286,-0.04074553298595513,-0.039994831416224286,-0.04074553298595513,-0.039994831416224286,-0.04074553298595513,-0.03167348814282793,-0.03192544924954636,-0.031866307685576585,-0.03211826879229501,-0.031866307685576585,-0.03211826879229501,-0.031866307685576585,-0.03211826879229501,-0.031866307685576585,-0.03211826879229501,-0.021115658761885286,-0.0212836328330309,-0.021244205123717726,-0.02141217919486334,-0.021244205123717726,-0.02141217919486334,-0.021244205123717726,-0.02141217919486334,-0.021244205123717726,-0.02141217919486334
2024-08-04,-0.00017046773259994058,-0.0017046773259994058,-0.00017142857142855256,-0.0017142857142857157,-0.00017142857142855256,-0.0017142857142857157,-0.00017142857142855256,-0.0017142857142857157,-0.00017142857142855256,-0.0017142857142857157,-0.00018506774190421967,-0.0018506774190423236,-0.00018571428571426525,-0.0018571428571428589,-0.00018571428571426525,-0.0018571428571428589,-0.00018571428571426525,-0.0018571428571428589,-0.00018571428571426525,-0.0018571428571428589,-0.00012337849460281313,-0.0012337849460282158,-0.00012380952380951018,-0.001238095238095239,-0.00012380952380951018,-0.001238095238095239,-0.00012380952380951018,-0.001238095238095239,-0.00012380952380951018,-0.001238095238095239
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-25,0.006810829634331693,0.006541373392598685,0.006810829634331693,0.006541373392598685,0.006810829634331693,0.006541373392598685,0.006810829634331693,0.006541373392598685,0.006810829634331693,0.006541373392598685,0.0034054148171658465,0.0032706866962993425,0.0034054148171658465,0.0032706866962993425,0.0034054148171658465,0.0032706866962993425,0.0034054148171658465,0.0032706866962993425,0.0034054148171658465,0.0032706866962993425,0.002270276544777231,0.002180457797532895,0.002270276544777231,0.002180457797532895,0.002270276544777231,0.002180457797532895,0.002270276544777231,0.002180457797532895,0.002270276544777231,0.002180457797532895
2024-08-26,-0.00851902702100893,-0.008768527703901161,-0.00851902702100893,-0.008768527703901161,-0.00851902702100893,-0.008768527703901161,-0.00851902702100893,-0.008768527703901161,-0.00851902702100893,-0.008768527703901161,-0.004259513510504465,-0.004384263851950581,-0.004259513510504465,-0.004384263851950581,-0.004259513510504465,-0.004384263851950581,-0.004259513510504465,-0.004384263851950581,-0.004259513510504465,-0.004384263851950581,-0.002839675673669643,-0.0029228425679670537,-0.002839675673669643,-0.0029228425679670537,-0.002839675673669643,-0.0029228425679670537,-0.002839675673669643,-0.0029228425679670537,-0.002839675673669643,-0.0029228425679670537
2024-08-27,-0.009701596027782533,-0.009952934683219086,-0.009701596027782533,-0.009952934683219086,-0.009701596027782533,-0.009952934683219086,-0.009701596027782533,-0.009952934683219086,-0.009701596027782533,-0.009952934683219086,-0.0048507980138912665,-0.004976467341609543,-0.0048507980138912665,-0.004976467341609543,-0.0048507980138912665,-0.004976467341609543,-0.0048507980138912665,-0.004976467341609543,-0.0048507980138912665,-0.004976467341609543,-0.0032338653425941777,-0.0033176448944063617,-0.0032338653425941777,-0.0033176448944063617,-0.0032338653425941777,-0.0033176448944063617,-0.0032338653425941777,-0.0033176448944063617,-0.0032338653425941777,-0.0033176448944063617
2024-08-28,-8.571428571427628e-05,-0.0008571428571428579,-8.571428571427628e-05,-0.0008571428571428579,-8.571428571427628e-05,-0.0008571428571428579,-8.571428571427628e-05,-0.0008571428571428579,-8.571428571427628e-05,-0.0008571428571428579,-4.285714285713814e-05,-0.00042857142857142893,-4.285714285713814e-05,-0.00042857142857142893,-4.285714285713814e-05,-0.00042857142857142893,-4.285714285713814e-05,-0.00042857142857142893,-4.285714285713814e-05,-0.00042857142857142893,-2.8571428571425423e-05,-0.00028571428571428595,-2.8571428571425423e-05,-0.00028571428571428595,-2.8571428571425423e-05,-0.00028571428571428595,-2.8571428571425423e-05,-0.00028571428571428595,-2.8571428571425423e-05,-0.00028571428571428595
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-20,0.0047259448755416445,0.004584423022016797,0.005907273231758722,0.0057289501508377095,0.007088538442908465,0.006872845828985286,0.00886031786263183,0.008587505376194191,0.008871147170632103,0.008597981615471064,0.0023629724377708223,0.0022922115110083985,0.002953636615879361,0.0028644750754188548,0.0035442692214542326,0.003436422914492643,0.004430158931315915,0.0042937526880970954,0.004435573585316052,0.004298990807735532,0.0015753149585138817,0.0015281410073389324,0.0019690910772529073,0.0019096500502792367,0.002362846147636155,0.0022909486096617617,0.002953439287543943,0.00286250179206473,0.002957049056877368,0.0028659938718236877
2024-09-21,0.0018345810152980504,0.0016968556704436263,0.002283852108986549,0.002111422506298493,0.0027295507960094817,0.002522307766839736,0.003391583080510082,0.003131915220402824,0.0033971231316732692,0.0031368968410828224,0.0009172905076490252,0.0008484278352218132,0.0011419260544932744,0.0010557112531492465,0.0013647753980047409,0.001261153883419868,0.001695791540255041,0.001565957610201412,0.0016985615658366346,0.0015684484205414112,0.0006115270050993501,0.0005656185568145421,0.0007612840363288496,0.0007038075020994976,0.0009098502653364939,0.0008407692556132453,0.0011305276935033607,0.0010439717401342747,0.0011323743772244231,0.001045632280360941
2024-09-22,0.006660279825265926,0.006453502821991927,0.008407077231766116,0.008158342705824146,0.010941073782392572,0.010692339256450602,0.014690920673977719,0.01444218614803575,0.01472230176092745,0.01447356723498548,0.003330139912632963,0.0032267514109959633,0.004203538615883058,0.004079171352912073,0.005470536891196286,0.005346169628225301,0.007345460336988859,0.007221093074017875,0.007361150880463725,0.00723678361749274,0.002220093275088642,0.002151167607330642,0.0028023590772553717,0.0027194475686080485,0.003647024594130857,0.003564113085483534,0.004896973557992573,0.00481406204934525,0.004907433920309149,0.0048245224116618265
2024-09-23,-0.005856529895397596,-0.006069468681328579,-0.007205355877322961,-0.0074619212420384985,-0.008403351515533461,-0.008659916880248999,-0.01013964666695585,-0.010396212031671388,-0.010153997026712982,-0.010410562391428521,-0.002928264947698798,-0.0030347343406642896,-0.0036026779386614805,-0.0037309606210192492,-0.004201675757766731,-0.004329958440124499,-0.005069823333477925,-0.005198106015835694,-0.005076998513356491,-0.005205281195714261,-0.0019521766317991988,-0.0020231562271095264,-0.002401785292440987,-0.0024873070806794998,-0.0028011171718444867,-0.0028866389600829996,-0.0033798822223186165,-0.003465404010557129,-0.0033846656755709944,-0.003470187463809507
2024-09-24,0.028088971064623745,0.027830910439619685,0.03449509348112066,0.0342370328561166,0.03952054733850417,0.03926248671350011,0.04688148241535257,0.04662342179034851,0.04694270559012655,0.04668464496512249,0.014044485532311872,0.013915455219809842,0.01724754674056033,0.0171185164280583,0.019760273669252086,0.019631243356750056,0.023440741207676283,0.023311710895174254,0.023471352795063277,0.023342322482561247,0.009362990354874581,0.009276970146539896,0.011498364493706887,0.0114123442853722,0.01317351577950139,0.013087495571166704,0.015627160805117522,0.015541140596782835,0.015647568530042184,0.015561548321707499
2024-09-25,-0.015200444423166069,-0.015412597406155018,-0.017426590377247125,-0.01767915398088698,-0.01831719146717051,-0.01856975507081036,-0.019571922526682606,-0.019824486130322456,-0.019582120061736256,-0.019834683665376107,-0.007600222211583034,-0.007706298703077509,-0.008713295188623562,-0.00883957699044349,-0.009158595733585255,-0.00928487753540518,-0.009785961263341303,-0.009912243065161228,-0.009791060030868128,-0.009917341832688054,-0.005066814807722023,-0.0051375324687183395,-0.0058088634590823755,-0.005893051326962326,-0.006105730489056837,-0.006189918356936787,-0.006523974175560869,-0.006608162043440819,-0.006527373353912085,-0.006611561221792035
2024-09-26,-0.00461819421072169,-0.004768473398918552,-0.006291628473814973,-0.0064781929527834336,-0.008358369047661232,-0.00858070501489023,-0.01056921669557831,-0.01081495708086609,-0.010582104840139788,-0.010827845225427568,-0.002309097105360845,-0.002384236699459276,-0.0031458142369074865,-0.0032390964763917168,-0.004179184523830616,-0.004290352507445115,-0.005284608347789155,-0.005407478540433045,-0.005291052420069894,-0.005413922612713784,-0.0015393980702405633,-0.0015894911329728508,-0.0020972094912716575,-0.002159397650927811,-0.0027861230158870774,-0.00286023500496341,-0.0035230722318594365,-0.00360498569362203,-0.003527368280046596,-0.0036092817418091894
2024-09-27,0.037355366324139085,0.03693183955882552,0.042926147757976665,0.04244890342177584,0.043994435150579755,0.04348297284005847,0.04482158843266799,0.04426152865467988,0.04482377214098987,0.044263424851954,0.019023366254032528,0.01889186575355219,0.02188552123045457,0.02174543440819562,0.022493015725399825,0.022352928903140872,0.023010767529397014,0.022870680707138064,0.023012475701893225,0.022872388879634276,0.012682244169355018,0.012594577169034792,0.014590347486969715,0.014496956272130414,0.014995343816933217,0.014901952602093916,0.015340511686264676,0.015247120471425376,0.015341650467928817,0.015248259253089516
2024-09-28,-0.029250457288681746,-0.02961946488327278,-0.033768365085932776,-0.034189807517329966,-0.03431293367892226,-0.034765614952376324,-0.03467663349341373,-0.03517438653377155,-0.03467668548242575,-0.035174906423891664,-0.013204979106273227,-0.013319247407662256,-0.015143868360788555,-0.015268423596155037,-0.015108375221089194,-0.015232930456455676,-0.01485007610750057,-0.014974631342867053,-0.014846487757295452,-0.014971042992661934,-0.00880331940418215,-0.008879498271774837,-0.010095912240525704,-0.010178949064103358,-0.010072250147392795,-0.010155286970970451,-0.009900050738333712,-0.009983087561911368,-0.009897658504863635,-0.00998069532844129
2024-09-29,-0.00315559607624968,-0.003595447719851335,-0.002596519080269144,-0.003102806838321711,-0.0015612964997685813,-0.0020675842578211485,-0.0008706169210277924,-0.0013769046790803596,-0.0008706169210277924,-0.0013769046790803596,0.002013691486547675,0.0018981413072368827,0.003092241389087028,0.00296566944957389,0.004359342317856737,0.004232770378343599,0.005770979252813121,0.005644407313299983,0.005779695520405336,0.0056531235808921975,0.0013424609910317835,0.0012654275381579218,0.002061494259391352,0.0019771129663825934,0.0029062282119044916,0.0028218469188957328,0.003847319501875414,0.0037629382088666557,0.00385313034693689,0.0037687490539281315
2024-09-30,-0.058200073941793225,-0.058611777795440946,-0.0628908564744267,-0.06335847484894595,-0.06228112096232451,-0.06274873933684376,-0.061879010255643206,-0.06234662863016246,-0.061879010255643206,-0.06234662863016246,-0.03408914160900585,-0.034196948973340066,-0.0374671145298404,-0.0375840191234702,-0.03698318415902937,-0.03710008875265918,-0.03653048252386898,-0.036647387117498785,-0.036528440326785504,-0.03664534492041532,-0.0227260944060039,-0.02279796598222671,-0.02497807635322693,-0.025056012748980134,-0.02465545610601958,-0.024733392501772786,-0.02435365501591265,-0.02443159141166586,-0.024352293551190337,-0.024430229946943542
2024-10-01,-0.048746148890251494,-0.04914143931967948,-0.055377783280732396,-0.05580561211151664,-0.05827603901223174,-0.05873560684768621,-0.060137154943686606,-0.06061630325511547,-0.060137154943686606,-0.06061630325511547,-0.02940572245114554,-0.029480096116852657,-0.03329242084495939,-0.03338438868123578,-0.034904754283061036,-0.03501391659156368,-0.036063875738579096,-0.036183662816436306,-0.03606572659976063,-0.03618551367761784,-0.019603814967430362,-0.019653397411235105,-0.02219494722997293,-0.02225625912082385,-0.023269836188707354,-0.023342611061042455,-0.024042583825719395,-0.024122441877624204,-0.02404381773317375,-0.02412367578507856
2024-10-02,-0.005580554582341872,-0.005940760704694593,-0.006422199773878178,-0.006866623688483929,-0.006863413821205477,-0.0073467681310318235,-0.006315027020319545,-0.00685678530984852,-0.006315027020319545,-0.00685678530984852,0.006515039721917836,0.006444292911039381,0.008265094571789517,0.008176046814971472,0.008957554710473745,0.008849960310428086,0.010514649122306026,0.01037920954992379,0.010525057708235022,0.010389618135852787,0.00434335981461189,0.004296195274026254,0.005510063047859678,0.005450697876647648,0.00597170314031583,0.00589997354028539,0.00700976608153735,0.006919473033282527,0.0070167051388233485,0.006926412090568525
2024-10-03,-0.00015253912798001462,-0.0015253912798002573,-0.00017581999247657482,-0.0017581999247658908,-0.00018861105529258522,-0.0018861105529259475,-0.00019999999999997797,-0.0020000000000000018,-0.00019999999999997797,-0.0020000000000000018,-0.00014299221876119223,-0.0014299221876119936,-0.00016566670273177042,-0.0016566670273177994,-0.0001753838855379259,-0.0017538388553794018,-0.00018567728940480484,-0.001856772894048215,-0.00018571428571426525,-0.0018571428571428589,-9.532814584079481e-05,-0.0009532814584079956,-0.00011044446848784695,-0.001104444684878533,-0.00011692259035861727,-0.001169225903586268,-0.00012378485960320323,-0.0012378485960321433,-0.00012380952380951018,-0.001238095238095239
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
